category,split_label,split_seed,split_mode,model_name,pooling,layer,anchor_kind,n_stored,n_probe,chance_accuracy,ident_accuracy_baseline,ident_avg_margin_baseline,gen_accuracy_baseline,gen_avg_margin_baseline,gen_avg_retrieved_human_similarity_baseline,gen_avg_human_similarity_regret_baseline,gen_same_concept_accuracy_baseline,human_rdm_spearman_baseline,exact_accuracy_dam,clean_reextract_accuracy_dam,exact_avg_target_sim_dam,clean_reextract_avg_target_sim_dam,ident_accuracy_dam,ident_avg_target_sim_dam,ident_avg_margin_dam,gen_accuracy_dam,gen_avg_target_sim_dam,gen_avg_margin_dam,gen_avg_retrieved_human_similarity_dam,gen_avg_human_similarity_regret_dam,gen_same_concept_accuracy_dam,probe_rdm_spearman_pre,probe_rdm_spearman_post,probe_rdm_spearman_delta,cue_recovered_cosine_mean,cue_recovered_cosine_std,cue_displacement_mean,target_pull_gain_mean,target_pull_gain_std,gen_winners_dam,ident_accuracy_delta,gen_accuracy_delta,gen_avg_margin_delta,gen_avg_human_similarity_regret_delta,qualifying_win,dam_stage,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,retrieval,40,80,2.5,87.5,0.02460562049309443,52.5,0.008371685903052437,0.7635,0.08574999999999999,nan,0.10526401895764113,100.0,100.0,0.9991001021299288,0.9990757530052233,90.0,0.48989426507748945,0.20842916439119374,55.00000000000001,0.40242893021149195,0.10159480298470229,0.7705,0.07874999999999999,100.0,0.10383836426826253,0.24149220120839773,0.13765383694013522,0.9988949523728025,0.00015523370115126404,0.0011050476271975362,0.0010874865313683485,0.0017040982807166455,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 10, 34, 28, 0, 11, 36, 14, 21, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",2.5,2.500000000000007,0.09322311708164985,-0.007000000000000006,True,A,2,0.05,0.05,0.0,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,retrieval,40,80,2.5,87.5,0.02460562049309443,52.5,0.008371685903052437,0.7635,0.08574999999999999,nan,0.10526401895764113,100.0,100.0,0.9981552761038269,0.9982300011097095,90.0,0.4920305446262791,0.20852667651918208,55.00000000000001,0.4032757226149391,0.10129452363410496,0.768875,0.080375,100.0,0.10383836426826253,0.23979289782303945,0.13595453355477694,0.9977796363319159,0.00029225602961960745,0.0022203636680840993,0.0019342784394615503,0.0025986349156224713,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",2.5,2.500000000000007,0.09292283773105252,-0.005374999999999991,True,A,2,0.05,0.05,0.0,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,retrieval,40,80,2.5,87.5,0.02460562049309443,52.5,0.008371685903052437,0.7635,0.08574999999999999,nan,0.10526401895764113,100.0,100.0,0.9990948675925685,0.9990703759402605,90.0,0.489890437757251,0.20842690362171074,55.00000000000001,0.4024269617712726,0.10159370879733756,0.7705,0.07874999999999999,100.0,0.10383836426826253,0.24149838407560031,0.13766001980733777,0.9988891905395858,0.00015585299759059563,0.0011108094604142151,0.0010855252738536047,0.001707256372691923,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 10, 34, 28, 0, 11, 36, 14, 21, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",2.5,2.500000000000007,0.09322202289428512,-0.007000000000000006,True,A,2,0.05,0.05,0.05,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,retrieval,40,80,2.5,87.5,0.02460562049309443,52.5,0.008371685903052437,0.7635,0.08574999999999999,nan,0.10526401895764113,100.0,100.0,0.9981445933126454,0.9982197394480352,90.0,0.49202391820508035,0.2085230234202327,55.00000000000001,0.40327117496300546,0.10129253219024012,0.768875,0.080375,100.0,0.10383836426826253,0.2397877209823318,0.13594935671406927,0.9977681083648491,0.000293429345456522,0.002231891635150823,0.0019297361763122786,0.002602316992124943,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",2.5,2.500000000000007,0.09292084628718768,-0.005374999999999991,True,A,2,0.05,0.05,0.05,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,retrieval,40,80,2.5,87.5,0.02460562049309443,52.5,0.008371685903052437,0.7635,0.08574999999999999,nan,0.10526401895764113,100.0,100.0,0.9964297664593481,0.9963321181028514,90.0,0.4905185510941347,0.2076174475531289,55.00000000000001,0.4026896622331537,0.1011031886709399,0.7705,0.07874999999999999,100.0,0.10383836426826253,0.2422882336107552,0.13844986934249265,0.9955892599583225,0.0006083531855108765,0.00441074004167754,0.0013482217770595232,0.0033502731607715328,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 10, 34, 28, 0, 11, 36, 14, 21, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 38, 4]",2.5,2.500000000000007,0.09273150276788746,-0.007000000000000006,True,A,2,0.05,0.1,0.0,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_11,retrieval,40,80,2.5,87.5,0.02460562049309443,52.5,0.008371685903052437,0.7635,0.08574999999999999,nan,0.10526401895764113,100.0,100.0,0.9927483262948202,0.9930139120917065,90.0,0.4936490569853477,0.20725156749927515,55.00000000000001,0.40352072551732937,0.10031109227509431,0.7695000000000001,0.07975,100.0,0.10383836426826253,0.23886043741989033,0.13502207315162779,0.99117213734393,0.0011598312233069828,0.008827862656070103,0.002179284261259523,0.005051736211777403,"[8, 0, 36, 14, 15, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 10, 34, 28, 10, 11, 36, 14, 28, 8, 0, 0, 38, 39, 33, 2, 39, 27, 32, 38, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 14, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 20, 0, 32, 0, 15, 2, 27, 9, 4]",2.5,2.500000000000007,0.09193940637204187,-0.0059999999999999915,True,A,2,0.05,0.1,0.0,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,alignment,40,80,2.5,52.5,0.010261047186954022,22.5,-0.012067791438864625,0.5262499999999999,0.32299999999999995,nan,0.28781941301942127,100.0,100.0,0.9991017293408593,0.9990783463423003,90.0,0.4395620732507612,0.1388231483112344,23.75,0.2313302821162762,-0.15924181040504232,0.5203749999999999,0.32887500000000003,100.0,0.2834866021142426,0.26138450504406924,-0.022102097070173354,0.9989207401575229,0.00012408805146417898,0.00107925984247709,0.000996405841580153,0.0022276570373239925,"[8, 14, 26, 24, 15, 11, 5, 38, 7, 32, 38, 37, 13, 26, 6, 13, 31, 16, 31, 36, 13, 26, 36, 15, 29, 2, 11, 3, 39, 33, 3, 0, 2, 17, 39, 33, 2, 37, 27, 15, 26, 6, 24, 1, 25, 21, 4, 4, 35, 21, 24, 2, 29, 16, 26, 2, 31, 8, 32, 29, 7, 15, 15, 0, 36, 18, 0, 25, 28, 1, 3, 20, 7, 28, 0, 11, 2, 6, 3, 37]",37.5,1.25,-0.14717401896617768,0.005875000000000075,False,A,2,0.05,0.05,0.0,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,alignment,40,80,2.5,52.5,0.010261047186954022,22.5,-0.012067791438864625,0.5262499999999999,0.32299999999999995,nan,0.28781941301942127,100.0,100.0,0.9982036430003974,0.9981811738597216,87.5,0.44095853228710585,0.13912130042285714,23.75,0.23204773201048273,-0.1603871494082077,0.518875,0.33037500000000003,100.0,0.2834866021142426,0.26258127507581247,-0.02090532703843012,0.9978275634361742,0.000263962675887042,0.002172436563825865,0.0017138535088557308,0.003767026785255292,"[8, 14, 26, 24, 15, 11, 5, 38, 7, 32, 38, 37, 13, 26, 6, 13, 31, 16, 31, 36, 13, 26, 36, 15, 29, 2, 11, 3, 39, 33, 3, 0, 2, 17, 39, 33, 2, 37, 27, 15, 26, 6, 24, 1, 25, 21, 4, 4, 35, 21, 24, 2, 29, 16, 26, 2, 31, 8, 32, 29, 7, 15, 15, 0, 36, 18, 0, 25, 28, 1, 3, 20, 4, 28, 0, 11, 2, 6, 3, 37]",35.0,1.25,-0.14831935796934306,0.007375000000000076,False,A,2,0.05,0.05,0.0,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,alignment,40,80,2.5,52.5,0.010261047186954022,22.5,-0.012067791438864625,0.5262499999999999,0.32299999999999995,nan,0.28781941301942127,100.0,100.0,0.9990965142943846,0.9990730024111087,90.0,0.43956027918515944,0.13882336270258686,23.75,0.23132905762439532,-0.1592421669231088,0.5203749999999999,0.32887500000000003,100.0,0.2834866021142426,0.26138729497417496,-0.022099307140067637,0.9989150480399133,0.00012471172774220589,0.001084951960086762,0.000995180921291287,0.002232163291518338,"[8, 14, 26, 24, 15, 11, 5, 38, 7, 32, 38, 37, 13, 26, 6, 13, 31, 16, 31, 36, 13, 26, 36, 15, 29, 2, 11, 3, 39, 33, 3, 0, 2, 17, 39, 33, 2, 37, 27, 15, 26, 6, 24, 1, 25, 21, 4, 4, 35, 21, 24, 2, 29, 16, 26, 2, 31, 8, 32, 29, 7, 15, 15, 0, 36, 18, 0, 25, 28, 1, 3, 20, 7, 28, 0, 11, 2, 6, 3, 37]",37.5,1.25,-0.14717437548424417,0.005875000000000075,False,A,2,0.05,0.05,0.05,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,alignment,40,80,2.5,52.5,0.010261047186954022,22.5,-0.012067791438864625,0.5262499999999999,0.32299999999999995,nan,0.28781941301942127,100.0,100.0,0.9981933100325346,0.9981706971781635,87.5,0.44095380186014027,0.13912116878581937,23.75,0.2320445913050273,-0.16038751231475307,0.518875,0.33037500000000003,100.0,0.2834866021142426,0.26257608662783866,-0.020910515486403936,0.9978161906109582,0.0002652958921886397,0.0021838093890416783,0.0017107142482186415,0.0037729737006963132,"[8, 14, 26, 24, 15, 11, 5, 38, 7, 32, 38, 37, 13, 26, 6, 13, 31, 16, 31, 36, 13, 26, 36, 15, 29, 2, 11, 3, 39, 33, 3, 0, 2, 17, 39, 33, 2, 37, 27, 15, 26, 6, 24, 1, 25, 21, 4, 4, 35, 21, 24, 2, 29, 16, 26, 2, 31, 8, 32, 29, 7, 15, 15, 0, 36, 18, 0, 25, 28, 1, 3, 20, 4, 28, 0, 11, 2, 6, 3, 37]",35.0,1.25,-0.14831972087588843,0.007375000000000076,False,A,2,0.05,0.05,0.05,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,alignment,40,80,2.5,52.5,0.010261047186954022,22.5,-0.012067791438864625,0.5262499999999999,0.32299999999999995,nan,0.28781941301942127,100.0,100.0,0.9964391919932339,0.996347978253544,90.0,0.44031883591323934,0.13889066775554176,23.75,0.23182983679102512,-0.16014405803892234,0.5203749999999999,0.32887500000000003,100.0,0.2834866021142426,0.2630626120391536,-0.020423990075088994,0.9956976440134658,0.0004793594537994726,0.0043023559865341,0.0014959624429758546,0.004359096276656046,"[8, 14, 26, 24, 15, 11, 5, 38, 7, 32, 38, 37, 13, 26, 6, 13, 31, 16, 31, 36, 13, 26, 36, 15, 29, 2, 11, 3, 39, 33, 3, 0, 2, 17, 39, 33, 2, 37, 27, 15, 26, 6, 24, 1, 25, 21, 4, 4, 35, 21, 24, 2, 29, 16, 26, 2, 31, 8, 32, 29, 7, 15, 15, 0, 36, 18, 0, 25, 28, 1, 3, 20, 7, 28, 0, 11, 2, 6, 3, 37]",37.5,1.25,-0.1480762666000577,0.005875000000000075,False,A,2,0.05,0.1,0.0,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,cls,layer_6,alignment,40,80,2.5,52.5,0.010261047186954022,22.5,-0.012067791438864625,0.5262499999999999,0.32299999999999995,nan,0.28781941301942127,100.0,100.0,0.9929166041178146,0.9928252822900646,90.0,0.44209486437876144,0.13908744933194553,23.75,0.2327751582568595,-0.16215617986043818,0.518875,0.33037500000000003,100.0,0.2834866021142426,0.2653865684448373,-0.01810003366940527,0.9913914799713034,0.0010085301299915081,0.008608520028696677,0.002441284111591584,0.00725130986415598,"[8, 14, 26, 24, 15, 11, 5, 38, 7, 32, 38, 37, 13, 26, 6, 13, 31, 16, 31, 36, 13, 26, 36, 15, 29, 2, 11, 3, 39, 33, 3, 0, 2, 17, 39, 33, 2, 37, 27, 15, 26, 6, 24, 1, 25, 21, 4, 4, 35, 21, 24, 2, 29, 16, 26, 2, 31, 8, 32, 29, 7, 15, 15, 0, 36, 18, 0, 25, 28, 1, 3, 20, 4, 28, 0, 11, 2, 6, 3, 37]",37.5,1.25,-0.15008838842157354,0.007375000000000076,False,A,2,0.05,0.1,0.0,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,retrieval,40,80,2.5,90.0,0.038415609959525664,52.5,0.01793217377361983,0.741125,0.10812499999999999,nan,0.18776039648550022,100.0,100.0,0.9990863351380778,0.9990744615133927,85.0,0.4393451045644444,0.18419681307396124,55.00000000000001,0.4069662129438151,0.09927872912193465,0.7728750000000001,0.076375,100.0,0.1681258824526379,0.2656723300138439,0.09754644756120598,0.9988966265001447,0.0001644617659514135,0.0011033734998554686,0.0012592005013380481,0.0018080264169939458,"[8, 0, 36, 36, 18, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 36, 34, 28, 0, 11, 36, 14, 21, 8, 0, 0, 38, 39, 20, 2, 39, 27, 32, 32, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 16, 4, 38, 8, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 4, 27, 12, 4]",-5.0,2.500000000000007,0.08134655534831482,-0.03174999999999999,False,A,2,0.05,0.05,0.0,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,retrieval,40,80,2.5,90.0,0.038415609959525664,52.5,0.01793217377361983,0.741125,0.10812499999999999,nan,0.18776039648550022,100.0,100.0,0.998152083231145,0.9982212558916018,85.0,0.441128241425636,0.18402406564188353,55.00000000000001,0.4078683197887726,0.09884661107524534,0.7718750000000001,0.077375,100.0,0.1681258824526379,0.2657872225399634,0.0976613400873255,0.997757406489917,0.0003127041176033501,0.0022425935100830116,0.0021613061839744463,0.002614194468887415,"[8, 0, 36, 36, 18, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 36, 34, 28, 0, 11, 36, 14, 19, 8, 0, 0, 38, 39, 20, 2, 39, 27, 32, 32, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 16, 4, 38, 8, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 4, 27, 12, 4]",-5.0,2.500000000000007,0.08091443730162551,-0.030749999999999986,False,A,2,0.05,0.05,0.0,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,retrieval,40,80,2.5,90.0,0.038415609959525664,52.5,0.01793217377361983,0.741125,0.10812499999999999,nan,0.18776039648550022,100.0,100.0,0.9990810182262442,0.9990690868530031,85.0,0.4393420193254512,0.18419601882048814,55.00000000000001,0.4069646052694522,0.09927814118214431,0.7728750000000001,0.076375,100.0,0.1681258824526379,0.2656831592126057,0.09755727675996781,0.9988908649920646,0.00016512612079711976,0.0011091350079354564,0.0012575962128441906,0.0018114344568699837,"[8, 0, 36, 36, 18, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 36, 34, 28, 0, 11, 36, 14, 21, 8, 0, 0, 38, 39, 20, 2, 39, 27, 32, 32, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 16, 4, 38, 8, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 4, 27, 12, 4]",-5.0,2.500000000000007,0.08134596740852448,-0.03174999999999999,False,A,2,0.05,0.05,0.05,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,retrieval,40,80,2.5,90.0,0.038415609959525664,52.5,0.01793217377361983,0.741125,0.10812499999999999,nan,0.18776039648550022,100.0,100.0,0.99814137061028,0.998210955735639,85.0,0.4411218642672319,0.18402133772529244,55.00000000000001,0.407864213040747,0.09884453702989528,0.7718750000000001,0.077375,100.0,0.1681258824526379,0.2657911035530882,0.09766522110045031,0.9977457714467249,0.0003139440204275064,0.0022542285532751367,0.0021572012394312995,0.0026176346423741857,"[8, 0, 36, 36, 18, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 36, 34, 28, 0, 11, 36, 14, 19, 8, 0, 0, 38, 39, 20, 2, 39, 27, 32, 32, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 16, 4, 38, 8, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 4, 27, 12, 4]",-5.0,2.500000000000007,0.08091236325627545,-0.030749999999999986,False,A,2,0.05,0.05,0.05,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,retrieval,40,80,2.5,90.0,0.038415609959525664,52.5,0.01793217377361983,0.741125,0.10812499999999999,nan,0.18776039648550022,100.0,100.0,0.9963770805464177,0.9963305495179648,85.0,0.4402210917735331,0.18398505492784048,53.75,0.407380536243959,0.0989565131752274,0.7705,0.07874999999999999,100.0,0.1681258824526379,0.26649788768593613,0.09837200523329823,0.9955940877404938,0.0006415686981228265,0.004405912259506059,0.0016735231096447552,0.0035507671734043796,"[8, 0, 36, 36, 18, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 36, 34, 28, 0, 11, 36, 14, 21, 8, 0, 0, 38, 39, 20, 2, 39, 27, 32, 32, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 27, 4, 38, 8, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 6, 0, 15, 4, 27, 12, 4]",-5.0,1.25,0.08102433940160757,-0.029375,False,A,2,0.05,0.1,0.0,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_11,retrieval,40,80,2.5,90.0,0.038415609959525664,52.5,0.01793217377361983,0.741125,0.10812499999999999,nan,0.18776039648550022,100.0,100.0,0.9927363772828789,0.992989258774379,85.0,0.44279968502589406,0.1831440560122029,55.00000000000001,0.4083275964820888,0.09784922395476474,0.7718750000000001,0.077375,100.0,0.1681258824526379,0.26645915652215457,0.09833327406951667,0.9911065973412925,0.0012080695346245245,0.008893402658707491,0.0026205869282562625,0.0050673183194583854,"[8, 0, 36, 36, 18, 6, 15, 6, 18, 29, 6, 0, 32, 8, 27, 27, 31, 35, 5, 14, 19, 28, 36, 34, 28, 0, 11, 36, 14, 19, 8, 0, 0, 38, 39, 20, 2, 39, 27, 32, 32, 9, 14, 32, 4, 32, 27, 4, 6, 19, 5, 0, 38, 13, 16, 4, 38, 8, 16, 29, 38, 15, 14, 0, 36, 6, 0, 38, 28, 38, 8, 31, 0, 32, 0, 15, 4, 27, 12, 4]",-5.0,2.500000000000007,0.07991705018114491,-0.030749999999999986,False,A,2,0.05,0.1,0.0,2
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,alignment,40,80,2.5,45.0,0.004220662363584144,23.75,-0.037301912031835055,0.52,0.32925,nan,0.4234278298587324,100.0,100.0,0.9991024815157031,0.9991124593448297,37.5,0.3043842194185684,-0.0340844232552824,21.25,0.2542211144907256,-0.1242098915863515,0.5476249999999999,0.30162500000000003,100.0,0.45681414845978763,0.3263682755749407,-0.13044587288484694,0.9989294068415611,0.00018846358600894966,0.0010705931584390302,0.0009365193465813331,0.0032227449157571737,"[8, 14, 3, 22, 0, 11, 6, 11, 7, 17, 38, 0, 25, 26, 4, 13, 31, 26, 20, 35, 21, 26, 36, 28, 28, 7, 11, 3, 29, 33, 3, 4, 2, 20, 39, 33, 2, 2, 27, 16, 3, 9, 20, 21, 4, 21, 4, 7, 15, 21, 22, 2, 32, 16, 27, 30, 31, 8, 16, 16, 0, 21, 14, 0, 3, 0, 0, 39, 3, 21, 26, 31, 7, 16, 0, 37, 2, 11, 12, 7]",-7.5,-2.5,-0.08690797955451644,-0.027624999999999955,False,A,2,0.05,0.05,0.0,1
animals,stored_40_seed_0,0,random_storage_curve,vit_base_patch16_224,mean_tokens,layer_6,alignment,40,80,2.5,45.0,0.004220662363584144,23.75,-0.037301912031835055,0.52,0.32925,nan,0.4234278298587324,100.0,100.0,0.9982008670625533,0.9982712484738524,37.5,0.3059826218979077,-0.03365956314715182,21.25,0.25535800692967453,-0.12520643611583018,0.5458749999999999,0.30337500000000006,100.0,0.45681414845978763,0.3271415878003454,-0.12967256065944222,0.9978494702138463,0.0003254510672215158,0.0021505297861537085,0.002073410934069558,0.0055898513721524224,"[8, 14, 3, 22, 0, 11, 6, 11, 7, 17, 38, 0, 25, 26, 4, 13, 31, 26, 20, 35, 21, 26, 36, 28, 28, 7, 11, 3, 29, 33, 3, 4, 2, 20, 39, 33, 2, 2, 27, 15, 3, 9, 20, 21, 4, 21, 4, 7, 15, 21, 22, 2, 16, 16, 27, 30, 31, 8, 16, 16, 0, 21, 14, 0, 3, 0, 0, 39, 3, 21, 26, 31, 7, 16, 0, 37, 2, 11, 12, 7]",-7.5,-2.5,-0.08790452408399513,-0.025874999999999926,False,A,2,0.05,0.05,0.0,2
