setting_name,split_label,split_seed,model_name,pooling,layer,n_stored,n_probe,decision_noise_std,corruption_mode,noise_std,max_shift,occlusion_frac,ident_accuracy,gen_accuracy
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,2.5,0.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,7.5,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,12.5,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,77.5,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,96.25,7.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,98.75,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,91.25,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,91.25,27.500000000000004
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,76.25,47.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,81.25,60.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,90.0,62.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,2.5,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,8.75,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,65.0,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,93.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,100.0,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,5.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,98.75,2.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,91.25,10.0
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,57.49999999999999,12.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,33.75,32.5
occ50_s80,stored_80_seed_0,0,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,37.5,57.49999999999999
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,8.75,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,11.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,18.75,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,80.0,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,97.5,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,10.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,96.25,20.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,93.75,25.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,91.25,47.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,83.75,62.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,88.75,70.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,2.5,0.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,15.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,62.5,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,95.0,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,100.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,0.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,98.75,2.5
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,96.25,5.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,70.0,10.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,41.25,15.0
occ50_s80,stored_80_seed_1,1,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,46.25,55.00000000000001
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,6.25,2.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,10.0,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,15.0,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,77.5,2.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,96.25,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,98.75,12.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,97.5,17.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,88.75,35.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,76.25,55.00000000000001
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,78.75,62.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,90.0,70.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,1.25,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,13.750000000000002,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,58.75,10.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,96.25,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,100.0,10.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,12.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,5.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,98.75,7.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,92.5,10.0
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,65.0,17.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,40.0,32.5
occ50_s80,stored_80_seed_2,2,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,45.0,55.00000000000001
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,3.75,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,7.5,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,21.25,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,81.25,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,97.5,12.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,12.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,93.75,17.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,92.5,30.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,88.75,40.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,78.75,50.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,86.25,55.00000000000001
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,2.5,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,15.0,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,65.0,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,96.25,10.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,100.0,12.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,100.0,0.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,93.75,5.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,63.74999999999999,15.0
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,41.25,17.5
occ50_s80,stored_80_seed_3,3,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,53.75,47.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,3.75,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,7.5,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,13.750000000000002,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,82.5,7.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,96.25,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,7.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,91.25,15.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,92.5,22.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,81.25,42.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,68.75,50.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_224,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,85.0,57.49999999999999
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_0,80,40,0.0,occlusion,5.0,2,0.5,3.75,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_1,80,40,0.0,occlusion,5.0,2,0.5,8.75,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_2,80,40,0.0,occlusion,5.0,2,0.5,66.25,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_3,80,40,0.0,occlusion,5.0,2,0.5,95.0,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_4,80,40,0.0,occlusion,5.0,2,0.5,100.0,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_5,80,40,0.0,occlusion,5.0,2,0.5,100.0,5.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_6,80,40,0.0,occlusion,5.0,2,0.5,100.0,0.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_7,80,40,0.0,occlusion,5.0,2,0.5,100.0,0.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_8,80,40,0.0,occlusion,5.0,2,0.5,95.0,0.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_9,80,40,0.0,occlusion,5.0,2,0.5,58.75,2.5
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_10,80,40,0.0,occlusion,5.0,2,0.5,31.25,20.0
occ50_s80,stored_80_seed_4,4,vit_base_patch16_clip_224.openai,cls,layer_11,80,40,0.0,occlusion,5.0,2,0.5,40.0,50.0
