model_name,seed,metric,preprocess_mode,task_mode,pooling,n_per_color,run_n_per_color,n_stored_per_color,square_size,ident_noise_std,ident_max_shift,ident_occlusion_frac,ident_decision_noise_std,color_only_jitter_std,layer,ident_accuracy,ident_avg_target_sim,ident_avg_best_wrong_sim,ident_avg_margin,gen_accuracy,gen_avg_target_sim,gen_avg_best_wrong_sim,gen_avg_margin,avg_margin
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,cls,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_0,4.166666666666666,0.9846068123976389,0.9874033307035764,-0.002796518305937449,79.16666666666666,0.9999891842405001,0.9999774669607481,1.1717279752095541e-05,-0.0013924005130926767
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,cls,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_11,0.0,0.7692894240220388,0.7962414274613062,-0.026952003439267475,81.25,0.9992587938904762,0.9983073845505714,0.0009514093399047852,-0.013000297049681345
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,cls,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_6,4.166666666666666,0.8979350055257479,0.9033972273270289,-0.005462221801280975,87.5,0.9999259014924368,0.9998378443221251,8.805717031160991e-05,-0.0026870823154846826
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,cls,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_0,2.7777777777777777,0.984612911939621,0.9874353839291466,-0.002822471989525689,77.77777777777779,0.9999909285042021,0.9999841302633286,6.79824087354872e-06,-0.00140783687432607
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,cls,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_11,0.0,0.769727756579717,0.797619523273574,-0.02789176669385698,80.55555555555556,0.9993913885619905,0.9989197386635674,0.00047164989842308895,-0.013710058397716945
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,cls,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_6,0.0,0.8971113463242849,0.9026629328727722,-0.005551586548487346,83.33333333333334,0.9999372528658973,0.999893488155471,4.3764710426330566e-05,-0.0027539109190305076
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_0,50.0,0.9741564393043518,0.974188894033432,-3.2454729080200195e-05,44.285714285714285,0.9996406887258802,0.9996476829051971,-6.994179316929408e-06,-1.9724454198564802e-05
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_11,0.0,0.7796492874622345,0.7918222844600677,-0.012172996997833252,50.0,0.9539394004004342,0.957987174817494,-0.004047774417059762,-0.008110385707446507
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_6,50.0,0.892398864030838,0.8937142789363861,-0.0013154149055480957,48.57142857142857,0.9901595515864235,0.9904700968946729,-0.0003105453082493373,-0.0008129801068987165
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.9716385155916214,0.9743251204490662,-0.002686604857444763,36.76470588235294,0.9996628638576058,0.9997510427937788,-8.817893617293415e-05,-0.0013873918968088487
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_11,50.0,0.8138393312692642,0.8407900035381317,-0.026950672268867493,47.05882352941176,0.9622849313651815,0.9677383627961663,-0.0054534314309849456,-0.016202051849926218
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_6,0.0,0.8892881870269775,0.8930480629205704,-0.0037598758935928345,42.64705882352941,0.990794474587721,0.9921958122183295,-0.0014013376306085026,-0.0025806067621006686
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.9733279049396515,0.9765501419703165,-0.0032222370306650796,28.78787878787879,0.9996405848951051,0.999800033641584,-0.00015944874647891882,-0.0016908428885719993
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_11,33.33333333333333,0.8194653689861298,0.8467989166577657,-0.027333547671635944,45.45454545454545,0.969934757008697,0.97320828202999,-0.0032735250212929464,-0.015303536346464445
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,cls,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_6,0.0,0.889703651269277,0.8927341997623444,-0.0030305484930674234,37.878787878787875,0.9923388027783596,0.9935664381041671,-0.0012276353258075137,-0.0021290919094374685
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.8229765345652899,0.8273419141769409,-0.004365379611651103,65.0,0.9984732190767924,0.9983277410268784,0.00014547804991404216,-0.0021099507808685306
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_11,0.0,0.9331300357977549,0.9368952115376791,-0.003765175739924113,48.333333333333336,0.9893458942572276,0.9895025958617528,-0.00015670160452524822,-0.0019609386722246806
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_6,0.0,0.909605493148168,0.9135811080535253,-0.003975614905357361,35.0,0.9935746709505717,0.994675533970197,-0.001100863019625346,-0.0025382389624913535
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_0,8.333333333333332,0.8195427010456721,0.8264833837747574,-0.006940682729085286,47.91666666666667,0.998589047541221,0.9986658717195193,-7.682417829831441e-05,-0.0035087534536918
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_11,4.166666666666666,0.9298618038495382,0.9357423062125841,-0.00588050236304601,31.25,0.9903057180345058,0.9922755459944407,-0.0019698279599348703,-0.00392516516149044
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_6,12.5,0.9090088208516439,0.9147934690117836,-0.00578464816013972,33.33333333333333,0.9941819123923779,0.9956008220712343,-0.0014189096788565319,-0.003601778919498126
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_0,2.7777777777777777,0.8167256828811433,0.8237213873200946,-0.00699570443895128,61.111111111111114,0.9989174024926292,0.9987669140100479,0.00015048848258124458,-0.0034226079781850176
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_11,2.7777777777777777,0.929791048169136,0.937192999654346,-0.007401951485209995,47.22222222222222,0.9930232018232346,0.9938090774748061,-0.0007858756515714857,-0.00409391356839074
vit_base_patch16_clip_224.openai,0,cosine,l2_only,mixed_color_position,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_6,5.555555555555555,0.9096775899330775,0.9168880631526312,-0.00721047321955363,55.55555555555556,0.9956067966090308,0.995983800954289,-0.00037700434525807697,-0.0037937387824058533
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,8.0,layer_0,0.0,0.8263229976097742,0.8314702163139979,-0.005147218704223633,88.33333333333333,0.9999949693679809,0.9999868035316467,8.165836334228516e-06,-0.002569526433944702
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,8.0,layer_11,0.0,0.9213465601205826,0.9252849866946539,-0.003938426574071248,86.66666666666667,0.9998417933781941,0.9996679296096166,0.00017386376857757567,-0.0018822814027468363
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,2,56,5.0,2,0.5,0.01,8.0,layer_6,0.0,0.9044885784387589,0.9071981509526571,-0.002709572513898214,91.66666666666666,0.9999586919943492,0.9998939216136933,6.477038065592448e-05,-0.0013224010666211448
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_0,0.0,0.8227784112095833,0.8280457034707069,-0.005267292261123657,89.58333333333334,0.9999975264072418,0.9999942022065321,3.324200709660848e-06,-0.0026319840302069983
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_11,4.166666666666666,0.9186580354968706,0.9228149875998497,-0.004156952102979024,83.33333333333334,0.9999319165945053,0.9998410965005556,9.082009394963582e-05,-0.002033066004514694
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_6,8.333333333333332,0.9047296270728111,0.9074065014719963,-0.0026768743991851807,89.58333333333334,0.9999779760837555,0.9999495223164558,2.84537672996521e-05,-0.0013242103159427643
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_0,2.7777777777777777,0.8222753935390048,0.8274857600529989,-0.005210366513994005,83.33333333333334,0.9999980181455612,0.9999962631199095,1.755025651719835e-06,-0.0026043057441711426
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_11,2.7777777777777777,0.9179059515396754,0.9221338248915143,-0.004227873351838853,77.77777777777779,0.9999440262715021,0.9998893025848601,5.472368664211697e-05,-0.002086574832598368
vit_base_patch16_clip_224.openai,0,cosine,l2_only,color_only,mean_tokens,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_6,0.0,0.9044689420196745,0.9072689678933885,-0.0028000258737140233,83.33333333333334,0.9999815440840192,0.9999671445952522,1.4399488766988119e-05,-0.0013928131924735175
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_0,50.0,0.8311067819595337,0.8305895030498505,0.0005172789096832275,71.42857142857143,0.999061039515904,0.9986957175391061,0.0003653219767979213,0.0004413004432405744
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_11,50.0,0.9335229396820068,0.9364634156227112,-0.0029404759407043457,62.857142857142854,0.9911937628473554,0.9895041789327349,0.0016895839146205357,-0.000625446013041905
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_6,50.0,0.9026916027069092,0.904394656419754,-0.0017030537128448486,62.857142857142854,0.9943860820361546,0.9931524617331369,0.0012336203030177525,-0.00023471670491354805
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.8098482191562653,0.8150866776704788,-0.005238458514213562,64.70588235294117,0.9991701297900256,0.9990190346451366,0.00015109514488893396,-0.002543681684662314
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_11,25.0,0.9253008216619492,0.930768296122551,-0.005467474460601807,61.76470588235294,0.9922570840400808,0.9918347456875969,0.00042233835248386156,-0.0025225680540589723
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_6,0.0,0.8984851241111755,0.9030435085296631,-0.004558384418487549,58.82352941176471,0.9949604649754131,0.9946542496190351,0.0003062153563779943,-0.0021260845310547773
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.8151039977868398,0.8202228049437205,-0.005118807156880696,69.6969696969697,0.999367920738278,0.9992005879228766,0.00016733281540148187,-0.0024757371707396073
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_11,0.0,0.9300223588943481,0.935613622268041,-0.00559126337369283,59.09090909090909,0.9936879403663404,0.9936998016906508,-1.1861324310302734e-05,-0.0028015623490015664
vit_base_patch16_clip_224.openai,0,cosine,l2_only,position_only,mean_tokens,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_6,0.0,0.9014941652615865,0.9069106578826904,-0.005416492621103923,68.18181818181817,0.9961374293674122,0.9956899014386263,0.00044752792878584427,-0.0024844823461590395
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.9923404703537623,0.9926454722881317,-0.0003050019343694051,38.333333333333336,0.9999330451091131,0.9999579240878423,-2.4878978729248046e-05,-0.00016494045654932656
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_2,0.0,0.9997616161902746,0.9998073478539785,-4.573166370391846e-05,28.333333333333332,0.9999764829874038,0.9999888092279434,-1.2326240539550782e-05,-2.9028952121734618e-05
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,2,56,5.0,2,0.5,0.01,0.0,layer_3,8.333333333333332,0.8964505791664124,0.9153460214535395,-0.018895442287127178,36.666666666666664,0.9707200268904368,0.9819492876529694,-0.011229260762532552,-0.015062351524829865
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_0,4.166666666666666,0.9924262588222822,0.9927929739157358,-0.00036671509345372516,25.0,0.9999518108864626,0.9999796971678734,-2.788628141085307e-05,-0.00019730068743228912
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_2,4.166666666666666,0.9997725983460745,0.999812662601471,-4.006425539652506e-05,22.916666666666664,0.9999817311763763,0.9999921880662441,-1.0456889867782593e-05,-2.5260572632153828e-05
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,4,56,5.0,2,0.5,0.01,0.0,layer_3,12.5,0.905538742740949,0.9295367921392123,-0.023998049398263294,18.75,0.9760715377827486,0.9888275526463985,-0.012756014863650003,-0.01837703213095665
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_0,2.7777777777777777,0.992402219110065,0.9929093470176061,-0.0005071279075410631,27.77777777777778,0.9999650716781616,0.9999843935171763,-1.932183901468913e-05,-0.0002632248732778761
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_2,2.7777777777777777,0.9997727357678943,0.9998134093152152,-4.0673547320895726e-05,27.77777777777778,0.9999846402141783,0.9999932530853484,-8.612871170043945e-06,-2.4643209245469836e-05
convnext_tiny,0,cosine,l2_only,mixed_color_position,auto,12,12,6,56,5.0,2,0.5,0.01,0.0,layer_3,2.7777777777777777,0.9028079989883635,0.9289373854796091,-0.026129386491245694,27.77777777777778,0.9774000015523698,0.9918739563888974,-0.014473954836527506,-0.0203016706638866
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,2,56,5.0,2,0.5,0.01,8.0,layer_0,0.0,0.9924633651971817,0.9928648869196574,-0.0004015217224756877,93.33333333333333,0.999998856584231,0.9999967416127523,2.1149714787801107e-06,-0.00019970337549845378
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,2,56,5.0,2,0.5,0.01,8.0,layer_2,0.0,0.9997631361087164,0.9997832477092743,-2.0111600557963055e-05,86.66666666666667,0.9999997893969218,0.9999989569187164,8.324782053629557e-07,-9.63956117630005e-06
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,2,56,5.0,2,0.5,0.01,8.0,layer_3,0.0,0.9155270556608835,0.9203928510348002,-0.004865795373916626,85.0,0.9998342514038085,0.9993875056505204,0.000446745753288269,-0.0022095248103141786
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_0,4.166666666666666,0.9925304651260376,0.9929282094041506,-0.0003977442781130473,83.33333333333334,0.9999993604918321,0.999998519817988,8.406738440195719e-07,-0.00019845180213451385
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_2,4.166666666666666,0.9997699782252312,0.9997898389895757,-1.9860764344533283e-05,75.0,0.9999998981753985,0.9999996349215508,2.632538477579753e-07,-9.798755248387653e-06
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,4,56,5.0,2,0.5,0.01,8.0,layer_3,4.166666666666666,0.9189542730649313,0.9242533097664515,-0.005299036701520284,81.25,0.9999101335803667,0.9997558370232582,0.0001542965571085612,-0.002572370072205861
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_0,2.7777777777777777,0.9925073931614558,0.9929228491253324,-0.0004154559638765123,77.77777777777779,0.999999557932218,0.9999991373883353,4.2054388258192273e-07,-0.0002075177099969652
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_2,2.7777777777777777,0.999771730767356,0.9997909151845508,-1.918441719479031e-05,69.44444444444444,0.9999999552965164,0.9999998609224955,9.437402089436849e-08,-9.54502158694797e-06
convnext_tiny,0,cosine,l2_only,color_only,auto,12,12,6,56,5.0,2,0.5,0.01,8.0,layer_3,2.7777777777777777,0.9178013470437791,0.9230456650257111,-0.005244317981931899,75.0,0.9999327311913172,0.9998591658141878,7.356537712944878e-05,-0.002585376302401225
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_0,50.0,0.9919645488262177,0.9919810891151428,-1.65402889251709e-05,54.285714285714285,0.999968763760158,0.9999674022197723,1.3615403856549943e-06,-7.589374269757952e-06
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_2,50.0,0.9998253583908081,0.9998320043087006,-6.645917892456055e-06,54.285714285714285,0.9999821203095572,0.9999810516834259,1.0686261313302175e-06,-2.7886458805629185e-06
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,2,56,5.0,2,0.5,0.01,0.0,layer_3,50.0,0.9105639457702637,0.9036388993263245,0.006925046443939209,55.714285714285715,0.9861895867756435,0.9857886578355517,0.00040092894009181434,0.0036629876920155117
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.9918752312660217,0.9919845908880234,-0.00010935962200164795,17.647058823529413,0.9999711767715567,0.9999874917899861,-1.6315018429475674e-05,-6.283732021556181e-05
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_2,0.0,0.9998191297054291,0.9998359978199005,-1.6868114471435547e-05,51.470588235294116,0.9999830915647394,0.9999840040417278,-9.1247698839973e-07,-8.890295729917639e-06
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,4,56,5.0,2,0.5,0.01,0.0,layer_3,25.0,0.9125968813896179,0.9160583466291428,-0.0034614652395248413,41.17647058823529,0.9863158034927705,0.9885628074407578,-0.002247003947987276,-0.002854234593756059
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_0,0.0,0.9919839998086294,0.9921074410279592,-0.00012344121932983398,24.242424242424242,0.9999744305104921,0.9999913726792191,-1.6942168727065578e-05,-7.019169402844977e-05
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_2,0.0,0.9997971256573995,0.9998093148072561,-1.2189149856567383e-05,42.42424242424242,0.9999864968386564,0.9999885839043241,-2.087065667817087e-06,-7.1381077621922344e-06
convnext_tiny,0,cosine,l2_only,position_only,auto,12,72,6,56,5.0,2,0.5,0.01,0.0,layer_3,0.0,0.9053041934967041,0.9106841286023458,-0.005379935105641683,33.33333333333333,0.9872193327455809,0.9906437974987607,-0.003424464753179839,-0.004402199929410761
